timestamp,source_ip,destination_ip,protocol,packet_size
2026-05-10 21:43:43.590835,15.197.193.217,10.42.237.105,6,1334
2026-05-10 21:43:43.591843,15.197.193.217,10.42.237.105,6,390
2026-05-10 21:43:43.591843,10.42.237.105,15.197.193.217,6,54
2026-05-10 21:43:43.593252,10.42.237.105,162.159.141.246,17,86
2026-05-10 21:43:43.594263,35.227.252.103,10.42.237.105,6,472
2026-05-10 21:43:43.595263,10.42.237.105,35.227.252.103,6,54
2026-05-10 21:43:43.595263,34.149.50.64,10.42.237.105,17,70
2026-05-10 21:43:43.596277,10.42.237.105,15.197.193.217,6,180
2026-05-10 21:43:43.597263,10.42.237.105,35.227.252.103,6,93
2026-05-10 21:43:43.598262,10.42.237.105,15.197.193.217,6,153
2026-05-10 21:43:43.599263,10.42.237.105,15.197.193.217,6,1354
2026-05-10 21:43:43.600261,10.42.237.105,15.197.193.217,6,165
2026-05-10 21:43:43.603266,10.42.237.105,142.251.220.2,17,288
2026-05-10 21:43:43.606732,13.228.29.185,10.42.237.105,6,54
2026-05-10 21:43:43.607732,13.228.29.185,10.42.237.105,6,1334
2026-05-10 21:43:43.608733,13.228.29.185,10.42.237.105,6,1334
2026-05-10 21:43:43.609733,13.228.29.185,10.42.237.105,6,758
2026-05-10 21:43:43.610741,44.208.222.77,10.42.237.105,6,58
2026-05-10 21:43:43.611842,10.42.237.105,13.228.29.185,6,54
2026-05-10 21:43:43.612830,10.42.237.105,44.208.222.77,6,54
2026-05-10 21:43:43.613831,35.241.1.16,10.42.237.105,6,54
2026-05-10 21:43:43.613831,35.241.1.16,10.42.237.105,6,54
2026-05-10 21:43:43.614838,35.241.1.16,10.42.237.105,6,54
2026-05-10 21:43:43.615830,35.241.1.16,10.42.237.105,6,672
2026-05-10 21:43:43.616841,35.241.1.16,10.42.237.105,6,85
2026-05-10 21:43:43.618832,10.42.237.105,35.241.1.16,6,54
2026-05-10 21:43:43.619828,10.42.237.105,44.208.222.77,6,1354
2026-05-10 21:43:43.620830,10.42.237.105,44.208.222.77,6,548
2026-05-10 21:43:43.620830,15.197.193.217,10.42.237.105,6,54
2026-05-10 21:43:43.621831,34.149.50.64,10.42.237.105,17,983
2026-05-10 21:43:43.622829,15.197.193.217,10.42.237.105,6,66
2026-05-10 21:43:43.622829,15.197.193.217,10.42.237.105,6,54
2026-05-10 21:43:43.623828,15.197.193.217,10.42.237.105,6,54
2026-05-10 21:43:43.624831,10.42.237.105,34.149.50.64,17,77
2026-05-10 21:43:43.625831,10.42.237.105,35.241.1.16,6,85
2026-05-10 21:43:43.626830,10.42.237.105,34.149.50.64,17,77
2026-05-10 21:43:43.627829,10.42.237.105,13.228.29.185,6,134
2026-05-10 21:43:43.628830,10.42.237.105,13.228.29.185,6,146
2026-05-10 21:43:43.628830,10.42.237.105,13.228.29.185,6,734
2026-05-10 21:43:43.630830,10.42.237.105,142.251.220.2,17,308
2026-05-10 21:43:43.632830,10.42.237.105,142.251.220.2,17,302
2026-05-10 21:43:43.633829,192.124.249.41,10.42.237.105,6,532
2026-05-10 21:43:43.634838,10.42.237.105,80.77.85.29,6,84
2026-05-10 21:43:43.634838,10.42.237.105,80.77.85.29,6,84
2026-05-10 21:43:43.635829,10.42.237.105,80.77.85.29,6,54
2026-05-10 21:43:43.636831,10.42.237.105,80.77.85.29,6,54
2026-05-10 21:43:43.636831,139.162.60.22,10.42.237.105,6,66
2026-05-10 21:43:43.637829,139.162.60.22,10.42.237.105,6,54
2026-05-10 21:43:43.638830,52.76.233.103,10.42.237.105,6,54
2026-05-10 21:43:43.639830,52.76.233.103,10.42.237.105,6,233
2026-05-10 21:43:43.640830,52.76.233.103,10.42.237.105,6,125
2026-05-10 21:43:43.640830,10.42.237.105,52.76.233.103,6,54
2026-05-10 21:43:43.641836,10.42.237.105,52.76.233.103,6,85
2026-05-10 21:43:43.641836,52.76.233.103,10.42.237.105,6,461
2026-05-10 21:43:43.643035,10.42.237.105,142.251.220.2,17,322
2026-05-10 21:43:43.644040,23.106.50.37,10.42.237.105,6,54
2026-05-10 21:43:43.645040,23.106.50.37,10.42.237.105,6,2614
2026-05-10 21:43:43.645040,23.106.50.37,10.42.237.105,6,740
2026-05-10 21:43:43.649224,10.42.237.105,23.106.50.37,6,54
2026-05-10 21:43:43.650224,35.227.252.103,10.42.237.105,6,54
2026-05-10 21:43:43.650224,35.190.0.66,10.42.237.105,6,54
2026-05-10 21:43:43.651243,10.42.237.105,23.106.50.37,6,134
2026-05-10 21:43:43.652225,10.42.237.105,23.106.50.37,6,146
2026-05-10 21:43:43.654223,10.42.237.105,23.106.50.37,6,1354
2026-05-10 21:43:43.655222,10.42.237.105,23.106.50.37,6,667
2026-05-10 21:43:43.656224,10.42.237.105,64.202.112.255,6,66
2026-05-10 21:43:43.656728,139.162.60.22,10.42.237.105,6,1334
2026-05-10 21:43:43.657733,139.162.60.22,10.42.237.105,6,310
2026-05-10 21:43:43.657733,139.162.60.22,10.42.237.105,6,1334
2026-05-10 21:43:43.658733,10.42.237.105,139.162.60.22,6,66
2026-05-10 21:43:43.659735,10.42.237.105,139.162.60.22,6,66
2026-05-10 21:43:43.660735,139.162.60.22,10.42.237.105,6,1334
2026-05-10 21:43:43.660735,10.42.237.105,139.162.60.22,6,54
2026-05-10 21:43:43.661733,139.162.60.22,10.42.237.105,6,522
2026-05-10 21:43:43.662734,10.42.237.105,139.162.60.22,6,54
2026-05-10 21:43:43.664735,10.42.237.105,139.162.60.22,6,118
2026-05-10 21:43:43.664735,10.42.237.105,139.162.60.22,6,1002
2026-05-10 21:43:43.665734,142.251.220.2,10.42.237.105,17,70
2026-05-10 21:43:43.666735,10.42.237.105,52.76.233.103,6,54
2026-05-10 21:43:43.667736,10.42.237.105,35.214.155.183,6,66
2026-05-10 21:43:43.668734,10.42.237.105,35.212.104.44,6,66
2026-05-10 21:43:43.669736,10.42.237.105,192.124.249.41,6,54
2026-05-10 21:43:43.670739,10.42.237.105,142.251.220.2,17,74
2026-05-10 21:43:43.670739,34.149.50.64,10.42.237.105,17,65
2026-05-10 21:43:43.672246,104.18.26.193,10.42.237.105,6,54
2026-05-10 21:43:43.673637,203.137.133.109,10.42.237.105,6,54
2026-05-10 21:43:43.674675,203.137.133.109,10.42.237.105,6,54
2026-05-10 21:43:43.675682,203.137.133.109,10.42.237.105,6,54
2026-05-10 21:43:43.675682,203.137.133.109,10.42.237.105,6,1334
2026-05-10 21:43:43.676692,203.137.133.109,10.42.237.105,6,1334
2026-05-10 21:43:43.677690,203.137.133.109,10.42.237.105,6,1214
2026-05-10 21:43:43.679686,136.110.33.66,10.42.237.105,6,54
2026-05-10 21:43:43.680684,10.42.237.105,203.137.133.109,6,54
2026-05-10 21:43:43.681686,136.110.33.66,10.42.237.105,6,105
2026-05-10 21:43:43.682682,136.110.33.66,10.42.237.105,6,680
2026-05-10 21:43:43.683697,136.110.33.66,10.42.237.105,6,234
2026-05-10 21:43:43.684680,142.251.220.2,10.42.237.105,17,67
2026-05-10 21:43:43.685683,142.251.220.2,10.42.237.105,17,70
2026-05-10 21:43:43.686681,64.202.112.255,10.42.237.105,6,66
2026-05-10 21:43:43.687683,54.168.49.61,10.42.237.105,6,54
2026-05-10 21:43:43.688683,15.197.193.217,10.42.237.105,6,258
2026-05-10 21:43:43.688683,15.197.193.217,10.42.237.105,6,123
2026-05-10 21:43:43.689682,10.42.237.105,136.110.33.66,6,54
2026-05-10 21:43:43.690683,10.42.237.105,64.202.112.255,6,54
2026-05-10 21:43:43.690683,10.42.237.105,15.197.193.217,6,54
2026-05-10 21:43:43.691681,54.168.49.61,10.42.237.105,6,54
2026-05-10 21:43:43.692682,54.168.49.61,10.42.237.105,6,2614
2026-05-10 21:43:43.694684,10.42.237.105,54.168.49.61,6,54
2026-05-10 21:43:43.695684,54.168.49.61,10.42.237.105,6,1334
2026-05-10 21:43:43.696682,54.168.49.61,10.42.237.105,6,596
2026-05-10 21:43:43.696682,15.197.193.217,10.42.237.105,6,92
2026-05-10 21:43:43.697683,10.42.237.105,54.168.49.61,6,54
2026-05-10 21:43:43.698682,10.42.237.105,203.137.133.109,6,147
2026-05-10 21:43:43.698682,15.197.193.217,10.42.237.105,6,419
2026-05-10 21:43:43.699682,142.251.220.2,10.42.237.105,17,364
2026-05-10 21:43:43.700684,15.197.193.217,10.42.237.105,6,1334
2026-05-10 21:43:43.701683,10.42.237.105,15.197.193.217,6,66
2026-05-10 21:43:43.701683,10.42.237.105,15.197.193.217,6,54
2026-05-10 21:43:43.702681,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.703682,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.703682,10.42.237.105,64.202.112.255,6,1354
2026-05-10 21:43:43.704681,10.42.237.105,64.202.112.255,6,483
2026-05-10 21:43:43.705689,13.228.29.185,10.42.237.105,6,341
2026-05-10 21:43:43.707682,13.228.29.185,10.42.237.105,6,341
2026-05-10 21:43:43.708810,13.228.29.185,10.42.237.105,6,112
2026-05-10 21:43:43.710816,13.228.29.185,10.42.237.105,6,587
2026-05-10 21:43:43.710816,10.42.237.105,13.228.29.185,6,54
2026-05-10 21:43:43.711816,35.241.1.16,10.42.237.105,6,54
2026-05-10 21:43:43.712816,10.42.237.105,136.110.33.66,6,92
2026-05-10 21:43:43.713817,130.211.23.194,10.42.237.105,17,199
2026-05-10 21:43:43.713817,10.42.237.105,15.197.193.217,6,92
2026-05-10 21:43:43.714817,10.42.237.105,203.137.133.109,6,153
2026-05-10 21:43:43.715816,10.42.237.105,13.228.29.185,6,85
2026-05-10 21:43:43.716816,10.42.237.105,203.137.133.109,6,718
2026-05-10 21:43:43.717816,10.42.237.105,54.168.49.61,6,118
2026-05-10 21:43:43.717816,10.42.237.105,54.168.49.61,6,146
2026-05-10 21:43:43.719325,10.42.237.105,54.168.49.61,6,741
2026-05-10 21:43:43.720333,130.211.23.194,10.42.237.105,17,74
2026-05-10 21:43:43.721332,35.212.104.44,10.42.237.105,6,66
2026-05-10 21:43:43.722333,10.42.237.105,35.212.104.44,6,54
2026-05-10 21:43:43.722333,10.42.237.105,130.211.23.194,17,78
2026-05-10 21:43:43.723488,10.42.237.105,35.212.104.44,6,1354
2026-05-10 21:43:43.725499,10.42.237.105,35.212.104.44,6,543
2026-05-10 21:43:43.726500,10.42.237.105,142.251.220.2,17,303
2026-05-10 21:43:43.727498,10.42.237.105,142.251.220.2,17,248
2026-05-10 21:43:43.728499,10.42.237.105,142.251.220.2,17,312
2026-05-10 21:43:43.729499,10.42.237.105,142.251.220.2,17,320
2026-05-10 21:43:43.730499,10.42.237.105,142.251.220.2,17,297
2026-05-10 21:43:43.731498,104.18.26.193,10.42.237.105,6,993
2026-05-10 21:43:43.732497,23.106.50.37,10.42.237.105,6,628
2026-05-10 21:43:43.732497,10.42.237.105,23.106.50.37,6,54
2026-05-10 21:43:43.733888,10.42.237.105,142.251.220.2,17,334
2026-05-10 21:43:43.733888,23.106.50.37,10.42.237.105,6,66
2026-05-10 21:43:43.735055,23.106.50.37,10.42.237.105,6,130
2026-05-10 21:43:43.736054,23.106.50.37,10.42.237.105,6,54
2026-05-10 21:43:43.737055,10.42.237.105,23.106.50.37,6,85
2026-05-10 21:43:43.737055,23.106.50.37,10.42.237.105,6,413
2026-05-10 21:43:43.738054,10.42.237.105,142.251.220.2,17,321
2026-05-10 21:43:43.740056,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.741054,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.742059,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.742059,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.744061,139.162.60.22,10.42.237.105,6,54
2026-05-10 21:43:43.744061,139.162.60.22,10.42.237.105,6,309
2026-05-10 21:43:43.745062,139.162.60.22,10.42.237.105,6,309
2026-05-10 21:43:43.746059,15.197.193.217,10.42.237.105,6,54
2026-05-10 21:43:43.747059,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.747059,10.42.237.105,139.162.60.22,6,54
2026-05-10 21:43:43.748059,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.749060,52.76.233.103,10.42.237.105,6,54
2026-05-10 21:43:43.750060,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.751061,162.159.141.246,10.42.237.105,17,897
2026-05-10 21:43:43.751061,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.752175,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.753180,10.42.237.105,142.251.220.2,17,269
2026-05-10 21:43:43.754183,142.251.220.2,10.42.237.105,17,67
2026-05-10 21:43:43.755181,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.756182,142.251.220.2,10.42.237.105,17,73
2026-05-10 21:43:43.757426,142.251.220.2,10.42.237.105,17,72
2026-05-10 21:43:43.758440,142.251.220.2,10.42.237.105,17,70
2026-05-10 21:43:43.759425,10.42.237.105,142.251.220.2,17,467
2026-05-10 21:43:43.760425,10.42.237.105,142.251.220.2,17,73
2026-05-10 21:43:43.763424,10.42.237.105,82.145.213.8,6,66
2026-05-10 21:43:43.764425,10.42.237.105,23.106.50.37,6,54
2026-05-10 21:43:43.764425,10.42.237.105,104.18.26.193,6,54
2026-05-10 21:43:43.765661,139.162.60.22,10.42.237.105,6,902
2026-05-10 21:43:43.766661,10.42.237.105,162.159.141.246,17,86
2026-05-10 21:43:43.767660,10.42.237.105,142.251.220.2,17,305
2026-05-10 21:43:43.768661,142.251.220.2,10.42.237.105,17,70
2026-05-10 21:43:43.769660,130.211.23.194,10.42.237.105,17,66
2026-05-10 21:43:43.772669,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.773662,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.774662,10.42.237.105,142.251.220.2,17,73
2026-05-10 21:43:43.775662,10.42.237.105,142.251.220.2,17,305
2026-05-10 21:43:43.785666,10.42.237.105,139.162.60.22,6,54
2026-05-10 21:43:43.788660,142.251.220.2,10.42.237.105,17,256
2026-05-10 21:43:43.790662,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.791666,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.792660,142.251.220.2,10.42.237.105,17,261
2026-05-10 21:43:43.793667,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.794666,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.795661,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.796662,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.798662,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.799661,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.801091,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:43.802096,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.804314,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.805317,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.806317,13.228.29.185,10.42.237.105,6,54
2026-05-10 21:43:43.807314,10.42.237.105,142.251.220.2,17,73
2026-05-10 21:43:43.809317,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.810314,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.811315,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.812558,136.110.33.66,10.42.237.105,6,54
2026-05-10 21:43:43.822567,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.823568,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.825032,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.827044,44.208.222.77,10.42.237.105,6,54
2026-05-10 21:43:43.827044,44.208.222.77,10.42.237.105,6,54
2026-05-10 21:43:43.828521,203.137.133.109,10.42.237.105,6,54
2026-05-10 21:43:43.829528,44.208.222.77,10.42.237.105,6,590
2026-05-10 21:43:43.830529,44.208.222.77,10.42.237.105,6,1126
2026-05-10 21:43:43.830529,10.42.237.105,44.208.222.77,6,54
2026-05-10 21:43:43.831542,44.208.222.77,10.42.237.105,6,590
2026-05-10 21:43:43.832528,10.42.237.105,44.208.222.77,6,54
2026-05-10 21:43:43.834530,44.208.222.77,10.42.237.105,6,590
2026-05-10 21:43:43.835529,44.208.222.77,10.42.237.105,6,590
2026-05-10 21:43:43.836528,10.42.237.105,44.208.222.77,6,54
2026-05-10 21:43:43.837528,44.208.222.77,10.42.237.105,6,590
2026-05-10 21:43:43.837528,44.208.222.77,10.42.237.105,6,540
2026-05-10 21:43:43.838529,10.42.237.105,44.208.222.77,6,54
2026-05-10 21:43:43.839527,203.137.133.109,10.42.237.105,6,328
2026-05-10 21:43:43.840529,203.137.133.109,10.42.237.105,6,132
2026-05-10 21:43:43.841536,10.42.237.105,203.137.133.109,6,54
2026-05-10 21:43:43.842535,10.42.237.105,203.137.133.109,6,92
2026-05-10 21:43:43.842535,203.137.133.109,10.42.237.105,6,483
2026-05-10 21:43:43.844551,10.42.237.105,44.208.222.77,6,180
2026-05-10 21:43:43.845534,54.168.49.61,10.42.237.105,6,66
2026-05-10 21:43:43.845534,54.168.49.61,10.42.237.105,6,66
2026-05-10 21:43:43.846536,54.168.49.61,10.42.237.105,6,54
2026-05-10 21:43:43.848537,54.168.49.61,10.42.237.105,6,233
2026-05-10 21:43:43.849539,54.168.49.61,10.42.237.105,6,125
2026-05-10 21:43:43.856063,10.42.237.105,54.168.49.61,6,54
2026-05-10 21:43:43.857071,10.42.237.105,54.168.49.61,6,85
2026-05-10 21:43:43.858071,10.42.237.105,142.251.220.2,17,290
2026-05-10 21:43:43.858071,23.106.50.37,10.42.237.105,6,54
2026-05-10 21:43:43.859082,142.251.220.2,10.42.237.105,17,261
2026-05-10 21:43:43.860072,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.861076,35.241.1.16,10.42.237.105,6,397
2026-05-10 21:43:43.862072,54.168.49.61,10.42.237.105,6,335
2026-05-10 21:43:43.863466,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.865043,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.866640,10.42.237.105,35.241.1.16,6,93
2026-05-10 21:43:43.867170,10.42.237.105,142.251.220.2,17,304
2026-05-10 21:43:43.869456,10.42.237.105,142.251.220.2,17,306
2026-05-10 21:43:43.871468,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.872462,35.214.155.183,10.42.237.105,6,66
2026-05-10 21:43:43.873464,64.202.112.255,10.42.237.105,6,66
2026-05-10 21:43:43.873464,10.42.237.105,35.214.155.183,6,54
2026-05-10 21:43:43.874645,10.42.237.105,64.202.112.255,6,54
2026-05-10 21:43:43.875644,10.42.237.105,35.214.155.183,6,1354
2026-05-10 21:43:43.876645,10.42.237.105,35.214.155.183,6,543
2026-05-10 21:43:43.877149,10.42.237.105,64.202.112.255,6,1354
2026-05-10 21:43:43.878156,10.42.237.105,64.202.112.255,6,579
2026-05-10 21:43:43.879158,10.42.237.105,34.36.216.150,6,66
2026-05-10 21:43:43.880160,10.42.237.105,203.137.133.109,6,54
2026-05-10 21:43:43.882160,142.251.220.2,10.42.237.105,17,285
2026-05-10 21:43:43.883158,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.886157,10.42.237.105,142.251.220.2,17,77
2026-05-10 21:43:43.887156,10.42.237.105,35.208.249.213,6,66
2026-05-10 21:43:43.895156,10.42.237.105,54.168.49.61,6,54
2026-05-10 21:43:43.897161,35.190.0.66,10.42.237.105,6,656
2026-05-10 21:43:43.898157,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.901154,142.251.220.2,10.42.237.105,17,250
2026-05-10 21:43:43.902194,142.251.220.2,10.42.237.105,17,64
2026-05-10 21:43:43.903159,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:43.904159,10.42.237.105,35.190.0.66,6,93
2026-05-10 21:43:43.905157,10.42.237.105,139.144.202.26,6,66
2026-05-10 21:43:43.906157,10.42.237.105,142.251.220.2,17,295
2026-05-10 21:43:43.916154,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.917156,35.241.1.16,10.42.237.105,6,54
2026-05-10 21:43:43.918161,80.77.85.29,10.42.237.105,6,54
2026-05-10 21:43:43.919155,80.77.85.29,10.42.237.105,6,54
2026-05-10 21:43:43.919155,80.77.85.29,10.42.237.105,6,54
2026-05-10 21:43:43.920661,80.77.85.29,10.42.237.105,6,54
2026-05-10 21:43:43.921668,10.42.237.105,80.77.85.29,6,54
2026-05-10 21:43:43.921668,10.42.237.105,80.77.85.29,6,54
2026-05-10 21:43:43.926675,82.145.213.8,10.42.237.105,6,66
2026-05-10 21:43:43.927681,34.36.216.150,10.42.237.105,6,66
2026-05-10 21:43:43.928668,10.42.237.105,82.145.213.8,6,54
2026-05-10 21:43:43.929667,10.42.237.105,34.36.216.150,6,54
2026-05-10 21:43:43.930669,10.42.237.105,82.145.213.8,6,1354
2026-05-10 21:43:43.930669,10.42.237.105,82.145.213.8,6,479
2026-05-10 21:43:43.931669,10.42.237.105,34.36.216.150,6,1354
2026-05-10 21:43:43.932677,10.42.237.105,34.36.216.150,6,552
2026-05-10 21:43:43.941685,10.42.237.105,142.251.220.2,17,75
2026-05-10 21:43:43.943696,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.974734,10.42.237.105,142.251.220.2,17,75
2026-05-10 21:43:43.978750,142.251.220.2,10.42.237.105,17,251
2026-05-10 21:43:43.980735,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.981733,35.212.104.44,10.42.237.105,6,66
2026-05-10 21:43:43.982732,35.190.0.66,10.42.237.105,6,54
2026-05-10 21:43:43.983733,142.251.220.2,10.42.237.105,17,69
2026-05-10 21:43:43.984732,142.251.220.2,10.42.237.105,17,251
2026-05-10 21:43:43.985742,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.986747,35.212.104.44,10.42.237.105,6,66
2026-05-10 21:43:43.987733,35.212.104.44,10.42.237.105,6,54
2026-05-10 21:43:43.988733,35.212.104.44,10.42.237.105,6,4934
2026-05-10 21:43:43.989747,10.42.237.105,35.212.104.44,6,54
2026-05-10 21:43:43.990744,10.42.237.105,35.212.104.44,6,54
2026-05-10 21:43:43.991732,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:43.991732,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:43.993052,10.42.237.105,35.212.104.44,6,1354
2026-05-10 21:43:43.994164,10.42.237.105,35.212.104.44,6,575
2026-05-10 21:43:43.995395,142.251.220.2,10.42.237.105,17,251
2026-05-10 21:43:43.996402,35.212.104.44,10.42.237.105,6,1274
2026-05-10 21:43:43.997402,35.212.104.44,10.42.237.105,6,1121
2026-05-10 21:43:43.997402,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:43.998783,64.202.112.255,10.42.237.105,6,54
2026-05-10 21:43:43.999793,64.202.112.255,10.42.237.105,6,861
2026-05-10 21:43:44.000789,64.202.112.255,10.42.237.105,6,2614
2026-05-10 21:43:44.000789,34.36.216.150,10.42.237.105,6,54
2026-05-10 21:43:44.001788,34.36.216.150,10.42.237.105,6,54
2026-05-10 21:43:44.002788,10.42.237.105,35.212.104.44,6,54
2026-05-10 21:43:44.002788,10.42.237.105,64.202.112.255,6,66
2026-05-10 21:43:44.003787,10.42.237.105,64.202.112.255,6,54
2026-05-10 21:43:44.005291,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:44.006298,10.42.237.105,35.212.104.44,6,118
2026-05-10 21:43:44.007299,10.42.237.105,35.212.104.44,6,146
2026-05-10 21:43:44.008298,10.42.237.105,35.212.104.44,6,781
2026-05-10 21:43:44.008298,10.42.237.105,64.202.112.255,6,134
2026-05-10 21:43:44.009300,10.42.237.105,64.202.112.255,6,1004
2026-05-10 21:43:44.020836,10.42.237.105,142.251.220.2,17,75
2026-05-10 21:43:44.040841,203.137.133.109,10.42.237.105,6,54
2026-05-10 21:43:44.042850,54.168.49.61,10.42.237.105,6,54
2026-05-10 21:43:44.044876,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:44.045865,142.251.220.2,10.42.237.105,17,251
2026-05-10 21:43:44.045865,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:44.046865,10.42.237.105,142.251.220.2,17,78
2026-05-10 21:43:44.054872,34.36.216.150,10.42.237.105,6,3894
2026-05-10 21:43:44.056383,34.36.216.150,10.42.237.105,6,733
2026-05-10 21:43:44.057390,10.42.237.105,34.36.216.150,6,54
2026-05-10 21:43:44.058401,10.42.237.105,34.36.216.150,6,118
2026-05-10 21:43:44.059390,10.42.237.105,34.36.216.150,6,146
2026-05-10 21:43:44.059390,10.42.237.105,34.36.216.150,6,1068
2026-05-10 21:43:44.060390,10.42.237.105,142.251.220.2,17,309
2026-05-10 21:43:44.087429,44.208.222.77,10.42.237.105,6,105
2026-05-10 21:43:44.089430,10.42.237.105,44.208.222.77,6,1117
2026-05-10 21:43:44.102436,142.251.220.2,10.42.237.105,17,65
2026-05-10 21:43:44.114961,34.36.216.150,10.42.237.105,6,54
2026-05-10 21:43:44.116956,34.36.216.150,10.42.237.105,6,672
2026-05-10 21:43:44.118419,82.145.213.8,10.42.237.105,6,54
2026-05-10 21:43:44.119427,34.36.216.150,10.42.237.105,6,85
